"CWNS_ID","FACILITY_ID","STATE_CODE","DISCHARGE_TYPE","PRESENT_DISCHARGE_PERCENTAGE","PROJECTED_DISCHARGE_PERCENTAGE","DISCHARGES_TO_CWNSID"
"48008034001",1184381,"TX","Outfall To Surface Waters",100,100,""
"48009024001",1184483,"TX","Outfall To Surface Waters",100,100,""
"48002050001",1227790,"TX","Evaporation",100,100,""
"48005013001",1227868,"TX","Outfall To Surface Waters",100,100,""
"48001483001",1067867,"TX","Discharge To Another Facility",100,100,"48001218002"
"48002069001",1183148,"TX","Reuse: Irrigation",100,100,""
"48003013001",1183178,"TX","Outfall To Surface Waters",100,100,""
"48004016002",1183332,"TX","Discharge To Another Facility",100,100,"48004026001"
"48004354008",1183524,"TX","Outfall To Surface Waters",100,100,""
"48005045001",1183601,"TX","Outfall To Surface Waters",100,100,""
"48005272001",1183671,"TX","Evaporation",100,100,""
"48006047001",1183709,"TX","Outfall To Surface Waters",100,100,""
"48006165001",1183757,"TX","Outfall To Surface Waters",100,100,""
"48007120001",1183936,"TX","Outfall To Surface Waters",100,100,""
"48007428001",1184073,"TX","Outfall To Surface Waters",100,100,""
"48007527001",1184124,"TX","Outfall To Surface Waters",100,100,""
"48007682002",1184212,"TX","Discharge To Another Facility",100,100,"48007525001"
"48007775001",1184266,"TX","Outfall To Surface Waters",100,100,""
"48003105001",1227822,"TX","Outfall To Surface Waters",100,100,""
"48005125001",1227891,"TX","Outfall To Surface Waters",100,100,""
"48007612001",1227932,"TX","Discharge To Another Facility",100,100,"48007444001"
"48008055001",1227939,"TX","Outfall To Surface Waters",100,100,""
"48008058001",1227940,"TX","Outfall To Surface Waters",100,100,""
"48004354015",2808063,"TX","Discharge To Another Facility",100,100,"48004107001"
"48007914001",3139108,"TX","Discharge To Another Facility",100,100,"48007848001"
"48003023001",1183186,"TX","Outfall To Surface Waters",100,100,""
"48003260002",1183303,"TX","Evaporation",100,100,""
"48000177001",2914531,"TX","Outfall To Surface Waters",100,100,""
"48001127002",2992062,"TX","Outfall To Surface Waters",100,100,""
"48007205001",3148230,"TX","Discharge To Another Facility",100,100,"48007162001"
"48003278001",3187068,"TX","Outfall To Surface Waters",100,100,""
"48001102006",3507161,"TX","Discharge To Another Facility",100,100,"48001102001"
"48006099001",3532396,"TX","Discharge To Another Facility",100,100,"48006001001"
"48000157001",1182838,"TX","Evaporation",100,100,""
"48001241001",1183020,"TX","Discharge To Another Facility",100,100,"48001241002"
"48001295001",1183044,"TX","Outfall To Surface Waters",100,100,""
"48004018001",1183334,"TX","Outfall To Surface Waters",100,100,""
"48004121001",1183430,"TX","Discharge To Another Facility",100,100,"48004122001"
"48004124002",1183435,"TX","Discharge To Another Facility",100,100,"48000004501"
"48004125001",1183436,"TX","Discharge To Another Facility",100,100,"48004122001"
"48004224001",1183476,"TX","Reuse: Irrigation",100,100,""
"48005064001",1183614,"TX","Outfall To Surface Waters",100,100,""
"48005091001",1183641,"TX","Outfall To Surface Waters",100,100,""
"48006142001",1183754,"TX","Discharge To Another Facility",100,100,"48000004003"
"48007300002",1184050,"TX","Discharge To Another Facility",100,100,"48007438001"
"48007465001",1184088,"TX","Outfall To Surface Waters",100,100,""
"48008067001",1184408,"TX","Outfall To Surface Waters",100,100,""
"48004110002",421101,"TX","Discharge To Another Facility",100,100,"48000004001"
"48003281001",2883182,"TX","Outfall To Surface Waters",100,100,""
"48000118001",1182808,"TX","Evaporation",100,100,""
"48001024001",1182892,"TX","Evaporation",100,100,""
"48001199001",1182976,"TX","Outfall To Surface Waters",100,100,""
"48001211001",1182991,"TX","Discharge To Another Facility",100,100,"48001211003"
"48001236001",1183015,"TX","Outfall To Surface Waters",100,100,""
"48003040002",1183206,"TX","Outfall To Surface Waters",100,100,""
"48003133001",1183272,"TX","Outfall To Surface Waters",100,100,""
"48004322001",1183509,"TX","Discharge To Another Facility",100,100,"48004083001"
"48005072001",1183621,"TX","Outfall To Surface Waters",100,100,""
"48007054001",1183875,"TX","Outfall To Surface Waters",100,100,""
"48007295001",1184047,"TX","Outfall To Surface Waters",100,100,""
"48007637001",1184186,"TX","Discharge To Another Facility",100,100,"48007560001"
"48007688001",1184215,"TX","Outfall To Surface Waters",100,100,""
"48007728001",1184240,"TX","Outfall To Surface Waters",100,100,""
"48007751001",1184252,"TX","Outfall To Surface Waters",100,100,""
"48008152001",1184448,"TX","Discharge To Another Facility",100,100,"48008070001"
"48001006001",1182875,"TX","Evaporation",100,100,""
"48001103001",1182907,"TX","Discharge To Another Facility",100,100,"48001104003"
"48001131002",1182936,"TX","Outfall To Surface Waters",100,100,""
"48002026001",1183122,"TX","Discharge To Another Facility",100,100,"48002031001"
"48002035001",1183126,"TX","Outfall To Surface Waters",100,100,""
"48002118001",1183158,"TX","Discharge To Another Facility",100,100,"48022012001"
"48003094001",1183243,"TX","Outfall To Surface Waters",100,100,""
"48003239001",1183295,"TX","Outfall To Surface Waters",100,100,""
"48004087001",1183396,"TX","Outfall To Surface Waters",100,100,""
"48004359001",1183530,"TX","Outfall To Surface Waters",100,100,""
"48001143001",1182946,"TX","Outfall To Surface Waters",100,100,""
"48001266001",1183035,"TX","Outfall To Surface Waters",100,100,""
"48004008001",1183325,"TX","Outfall To Surface Waters",100,100,""
"48004082002",1183392,"TX","Outfall To Surface Waters",100,100,""
"48004215001",1183467,"TX","Outfall To Surface Waters",100,100,""
"48003070001",1227812,"TX","Outfall To Surface Waters",100,100,""
"48004062001",1227840,"TX","Discharge To Another Facility",100,100,"48000004501"
"48004354004",1227865,"TX","Outfall To Surface Waters",100,100,""
"48005018001",1183579,"TX","Outfall To Surface Waters",100,100,""
"48005047001",1183603,"TX","Outfall To Surface Waters",100,100,""
"48007042001",1183862,"TX","Discharge To Another Facility",100,100,"48007064041"
"48007060002",1183883,"TX","Outfall To Surface Waters",100,100,""
"48007075001",1183901,"TX","Outfall To Surface Waters",100,100,""
"48007410001",1184064,"TX","Outfall To Surface Waters",100,100,""
"48007601001",1184169,"TX","Discharge To Another Facility",100,100,"48007039065"
"48007754001",1184255,"TX","Discharge To Another Facility",100,100,"48007719001"
"48007880001",1184327,"TX","Outfall To Surface Waters",100,100,""
"48008159001",1184450,"TX","Discharge To Another Facility",100,100,"48000005006"
"48009023001",1184482,"TX","Outfall To Surface Waters",100,100,""
"48001018003",3538816,"TX","Outfall To Surface Waters",100,100,""
"48001047001",3148232,"TX","Outfall To Surface Waters",100,100,""
"48007776001",3149588,"TX","Outfall To Surface Waters",100,100,""
"48003146001",3507183,"TX","Outfall To Surface Waters",100,100,""
"48002048001",1227789,"TX","Evaporation",100,100,""
"48003055001",1227808,"TX","Outfall To Surface Waters",100,100,""
"48004203001",1227851,"TX","Outfall To Surface Waters",100,100,""
"48007920001",3146068,"TX","Discharge To Another Facility",100,100,"48007599001"
"48071253001",3151008,"TX","Outfall To Surface Waters",100,100,""
"48008045006",3505620,"TX","Discharge To Another Facility",100,100,"48008045002"
"48000021001",3514376,"TX","Evaporation",100,100,""
"48001221002",3536096,"TX","Outfall To Surface Waters",0,100,""
"48001221002",3536096,"TX","Discharge To Another Facility",100,0,"48000005002"
"48004049002",410608,"TX","Evaporation",100,100,""
"48000003003",1182786,"TX","Outfall To Surface Waters",100,100,""
"48000154001",1182835,"TX","Evaporation",100,100,""
"48000237001",1182864,"TX","Evaporation",100,100,""
"48001013001",1182884,"TX","Discharge To Another Facility",100,100,"48001009007"
"48001043001",1182900,"TX","Reuse: Irrigation",100,100,""
"48001119001",1182920,"TX","Outfall To Surface Waters",100,100,""
"48001166002",1182961,"TX","Reuse: Irrigation",100,100,""
"48071123001",3148212,"TX","Outfall To Surface Waters",100,100,""
"48006059001",1183716,"TX","Outfall To Surface Waters",100,100,""
"48007033003",1183815,"TX","Outfall To Surface Waters",100,100,""
"48007166001",1183974,"TX","Outfall To Surface Waters",100,100,""
"48007215001",1184007,"TX","Discharge To Another Facility",100,100,"48007848001"
"48007257001",1184045,"TX","Discharge To Another Facility",100,100,"48007033003"
"48007459001",1184086,"TX","Outfall To Surface Waters",100,100,""
"48007749001",1184250,"TX","Outfall To Surface Waters",100,100,""
"48008041001",1184388,"TX","Outfall To Surface Waters",100,100,""
"48008069001",1184411,"TX","Outfall To Surface Waters",100,100,""
"48008072001",1184413,"TX","Outfall To Surface Waters",100,100,""
"48008138001",1184445,"TX","Discharge To Another Facility",100,100,"48008055001"
"48002027001",1227784,"TX","Outfall To Surface Waters",100,100,""
"48005103001",1227888,"TX","Outfall To Surface Waters",100,100,""
"48001040001",1182899,"TX","Discharge To Another Facility",100,100,"48001009008"
"48000106001",1182802,"TX","Evaporation",100,100,""
"48000128001",1182815,"TX","Discharge To Another Facility",100,100,"48000128002"
"48001228001",1183008,"TX","Outfall To Surface Waters",100,100,""
"48002025001",1183121,"TX","Outfall To Surface Waters",100,100,""
"48003006001",1183170,"TX","Outfall To Surface Waters",100,100,""
"48003267001",1183304,"TX","Outfall To Surface Waters",100,100,""
"48004003001",1183320,"TX","Outfall To Surface Waters",100,100,""
"48004370001",1183539,"TX","Outfall To Surface Waters",100,100,""
"48005016001",1183578,"TX","Outfall To Surface Waters",100,100,""
"48005107001",1183653,"TX","Outfall To Surface Waters",100,100,""
"48007008001",1183777,"TX","Outfall To Surface Waters",100,100,""
"48007123001",1183938,"TX","Outfall To Surface Waters",100,100,""
"48007144001",1183957,"TX","Discharge To Another Facility",100,100,"48007650001"
"48008033002",1184380,"TX","Outfall To Surface Waters",100,100,""
"48008108001",1184430,"TX","Discharge To Another Facility",100,100,"48008015003"
"48008061001",1227942,"TX","Outfall To Surface Waters",100,100,""
"48001132002",2823642,"TX","Outfall To Surface Waters",100,100,""
"48003030003",2967924,"TX","Outfall To Surface Waters",100,100,""
"48071132001",3149415,"TX","Outfall To Surface Waters",100,100,""
"48004048004",3516419,"TX","Outfall To Surface Waters",100,100,""
"48003033005",1183199,"TX","Discharge To Another Facility",0,0,"48003033004"
"48000000172",3610632,"TX","Outfall To Surface Waters",0,100,""
"48004202001",1227850,"TX","Reuse: Agricultural-related and livestock watering",100,100,""
"48004122011",3514356,"TX","Reuse: Industrial",0,45,""
"48001052001",1182902,"TX","Evaporation",100,100,""
"48001310001",1183052,"TX","Outfall To Surface Waters",100,100,""
"48002063001",1183144,"TX","Evaporation",100,100,""
"48003274001",1183306,"TX","Discharge To Another Facility",100,100,"48003111003"
"48004137001",1183448,"TX","Discharge To Another Facility",100,100,"48004122001"
"48004219001",1183472,"TX","Outfall To Surface Waters",100,100,""
"48007129001",1183943,"TX","Discharge To Another Facility",100,100,"48007153001"
"48007138001",1183952,"TX","Discharge To Another Facility",100,100,"48007153001"
"48007140001",1183954,"TX","Outfall To Surface Waters",100,100,""
"48007674001",1184205,"TX","Discharge To Another Facility",100,100,"48007719001"
"48007691001",1184217,"TX","Discharge To Another Facility",100,100,"48007444001"
"48008003001",1184347,"TX","Discharge To Another Facility",100,100,"48008015001"
"48000004003",1182789,"TX","Outfall To Surface Waters",100,100,""
"48000170001",1182851,"TX","Evaporation",100,100,""
"48001003002",1182872,"TX","Outfall To Surface Waters",100,100,""
"48001012001",1182883,"TX","Outfall To Surface Waters",100,100,""
"48001104004",1182909,"TX","Discharge To Another Facility",100,100,"48001104003"
"48001129001",1182932,"TX","Outfall To Surface Waters",100,100,""
"48001153001",1182955,"TX","Evaporation",100,100,""
"48001265001",1183034,"TX","Outfall To Surface Waters",100,100,""
"48003054001",1183214,"TX","Outfall To Surface Waters",100,100,""
"48003124001",1183268,"TX","Outfall To Surface Waters",100,100,""
"48003140001",1183276,"TX","Outfall To Surface Waters",100,100,""
"48005015001",1183576,"TX","Outfall To Surface Waters",100,100,""
"48005028001",1183587,"TX","Outfall To Surface Waters",100,100,""
"48005090001",1183640,"TX","Outfall To Surface Waters",100,100,""
"48006019001",1183691,"TX","Outfall To Surface Waters",100,100,""
"48006021001",1183694,"TX","Outfall To Surface Waters",100,100,""
"48006029001",1183700,"TX","Outfall To Surface Waters",100,100,""
"48006058001",1183715,"TX","Outfall To Surface Waters",100,100,""
"48006062001",1183719,"TX","Outfall To Surface Waters",100,100,""
"48007028001",1183808,"TX","Outfall To Surface Waters",100,100,""
"48007035001",1183816,"TX","Outfall To Surface Waters",100,100,""
"48007039007",1183825,"TX","Outfall To Surface Waters",100,100,""
"48007074001",1183900,"TX","Discharge To Another Facility",100,100,"48007174001"
"48007080001",1183904,"TX","Outfall To Surface Waters",100,100,""
"48007139001",1183953,"TX","Outfall To Surface Waters",100,100,""
"48007507001",1184111,"TX","Discharge To Another Facility",100,100,"48007444001"
"48007585001",1184160,"TX","Discharge To Another Facility",100,100,"48007769001"
"48007594001",1184164,"TX","Outfall To Surface Waters",100,100,""
"48007704001",1184226,"TX","Outfall To Surface Waters",100,100,""
"48007853001",1184308,"TX","Outfall To Surface Waters",100,100,""
"48008015002",1184358,"TX","Discharge To Another Facility",100,100,"48008015001"
"48008126001",1184441,"TX","Evaporation",100,100,""
"48003011002",1183175,"TX","Outfall To Surface Waters",100,100,""
"48003028001",1183190,"TX","Discharge To Another Facility",100,100,"48000001003"
"48004132001",1183442,"TX","Discharge To Another Facility",100,100,"48004122001"
"48004133001",1183444,"TX","Discharge To Another Facility",100,100,"48004122001"
"48004216001",1183469,"TX","Outfall To Surface Waters",100,100,""
"48004269002",1183493,"TX","Outfall To Surface Waters",100,100,""
"48007010001",1183779,"TX","Discharge To Another Facility",100,100,"48007008001"
"48005052001",1227877,"TX","Outfall To Surface Waters",100,100,""
"48007533001",1227927,"TX","Discharge To Another Facility",100,100,"48007038001"
"48007552001",1227929,"TX","Outfall To Surface Waters",100,100,""
