"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","FACILITY_NAME","DESCRIPTION","OWNER_TYPE","SUPERFUND_FLAG","SEMS_ID","SCF_ELIGIBLE","REVIEW_STATUS","REVIEW_TYPE","DATE_LAST_MODIFIED","NO_NEEDS"
"48007682002",1184212,"TX","Wastewater","Faulkey CS - Falukey Gully WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007775001",1184266,"TX","Wastewater","Woodcreek WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48001029001",1227759,"TX","Wastewater","Rankin WWTP","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48005030001",1227875,"TX","Wastewater","Tatum WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001374001",2929602,"TX","Wastewater","Springtown Regional CS - Ash Creek","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48007205001",3148230,"TX","Wastewater","Northgate Forest CS - Olde Oks WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48003278001",3187068,"TX","Wastewater","Jarrell WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000155001",1182836,"TX","Wastewater","Olton WWTP","","Public","N","","N","FA","Partial",09-MAY-23,"Y"
"48001009001",1182879,"TX","Wastewater","Haskell St WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001223001",1183004,"TX","Wastewater","Three Rivers WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001249001",1183026,"TX","Wastewater","TIVOLI STP","","Public","N","","N","FA","Partial",09-MAY-23,"Y"
"48002081001",1183152,"TX","Wastewater","Smyer STP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003033002",1183197,"TX","Wastewater","Walnut Creek WWTP","","Public","N","","N","FA","Full",04-MAY-23,""
"48003111001",1183255,"TX","Wastewater","Round Rock West CS","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48004053001",1183371,"TX","Wastewater","Krum WWTP","","Public","N","","N","FA","Partial",04-MAY-23,"Y"
"48007021001",1183793,"TX","Wastewater","Bronson WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007039003",1183822,"TX","Wastewater","Almeda Sims WWTP","","Public","N","","N","FA","Partial",01-MAR-23,""
"48007040001",1183858,"TX","Wastewater","Bentwater WWTP","","Public","N","","N","FA","Partial",09-MAY-23,"Y"
"48007133001",1183947,"TX","Wastewater","Easton Commons CS - Copperfield WWT","","Public","N","","N","FA","Partial",09-MAY-23,"Y"
"48007513001",1184115,"TX","Wastewater","Norchester CS - Lake Forest WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007556001",1184140,"TX","Wastewater","Oakwood Glen WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007654001",1184198,"TX","Wastewater","Memorial Chase WWTP","","Public","N","","N","FA","Partial",06-MAY-23,"Y"
"48008022001",1184367,"TX","Wastewater","Cibolo CS - O J Reidel WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48002067001",1183146,"TX","Wastewater","Sundown WWTP","","Public","N","","N","FA","Partial",14-JUN-23,"Y"
"48003120001",1183264,"TX","Wastewater","Thorndale WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007077001",1183902,"TX","Wastewater","Meadow Lake CS - West District Bayt","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48007165001",1183973,"TX","Wastewater","Green Trails WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007508001",1184112,"TX","Wastewater","Chimney Hill WWTP","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48007561001",1184142,"TX","Wastewater","Wimbledon CS - Londonberry WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007680001",1184210,"TX","Wastewater","Lochshire WWTP","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48007852001",1184307,"TX","Wastewater","April Sound WWTP","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48001125001",1182927,"TX","Wastewater","Zacate Creek WWTP","","Public","N","","N","FA","Partial",04-MAY-23,""
"48002005002",1227782,"TX","Wastewater","Northwest Plant - Lubbock","","Public","N","","N","FA","Partial",05-MAY-23,"Y"
"48004354009",1227866,"TX","Wastewater","Wilson Creek WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48002030001",1183124,"TX","Wastewater","Sweetwater WWTP","","Public","N","","N","FA","Partial",13-MAY-23,"Y"
"48003051001",1183212,"TX","Wastewater","Lott WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007090001",1183913,"TX","Wastewater","Champions WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007181001",1183985,"TX","Wastewater","Cypresswood CS - Ponderosa Central","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007197001",1183992,"TX","Wastewater","Lake Country CS - Clear Lake City W","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007542001",1184134,"TX","Wastewater","Clay Road CS - Mayde Creek WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007838001",1184297,"TX","Wastewater","Woodloch WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005090002",1227884,"TX","Wastewater","Dry Creek WWTP","","Public","N","","N","FA","Partial",09-MAY-23,"Y"
"48001018002",3119541,"TX","Wastewater","Central WWTP - Cinco MUD #1","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48002050001",1227790,"TX","Wastewater","Meadow","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48005013001",1227868,"TX","Wastewater","Whitehouse WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48071109001",3123868,"TX","Wastewater","Fort Bend Co MUD # 46","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007048004",3150754,"TX","Wastewater","El Jardin CS - Seabrook WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007682001",1184211,"TX","Wastewater","Lake Forest CS - Lake Forest WWTP","","Public","N","","N","FA","Partial",09-MAY-23,"Y"
"48007709001",1184229,"TX","Wastewater","Westbourne WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48008015001",1184357,"TX","Wastewater","Dos Rios WWTP","","Public","N","","N","FA","Partial",28-JUN-23,"Y"
"48008015004",1184360,"TX","Wastewater","Medio Creek WWTP","","Public","N","","N","FA","Partial",09-MAY-23,"Y"
"48005157001",3513757,"TX","Wastewater","Cash SUD - Bearpen Creek WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48006001900",3517227,"TX","Stormwater","Beaumont Storm Sewer System","","Public","N","","N","FA","None",03-MAY-23,"Y"
"48003041003",3500981,"TX","Wastewater","College Station Sludge Facility","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001102006",3507161,"TX","Wastewater","FM 802-511 CS","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001006002",412040,"TX","Wastewater","Redland Estates WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001125006",2886402,"TX","Wastewater","State Highway 359 CS","","Public","N","","N","FA","Partial",09-MAY-23,"Y"
"48004097001",2948382,"TX","Wastewater","Rio Vista WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000018002",3526016,"TX","Wastewater","North Regional WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000130001",1182816,"TX","Wastewater","Childress WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000130002",1182817,"TX","Wastewater","T.L.Roach Prison Unit","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48001207001",1182987,"TX","Wastewater","ARANSAS PASS STP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48002024001",1183120,"TX","Wastewater","Tye CS","","Public","N","","N","FA","Partial",13-MAY-23,"Y"
"48002049001",1183134,"TX","Wastewater","Lorenzo WWTP","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48003097001",1183244,"TX","Wastewater","Malone WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003122001",1183266,"TX","Wastewater","Snook WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004011001",1183328,"TX","Wastewater","Murphy CS - Muddy Creek WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48004209001",1183463,"TX","Wastewater","Byers WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004362001",1183532,"TX","Wastewater","Wichita Falls - River Road WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48005262001",1183668,"TX","Wastewater","Roxton WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48006047002",1183710,"TX","Wastewater","City of Crockett WWTP #2 (Southside)","City of Crockett in Houston County.","Public","N","","Y","FA","Partial",01-DEC-22,""
"48001203004",1182978,"TX","Wastewater","OSO STP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001206001",1182986,"TX","Wastewater","ROBSTOWN STP","","Public","N","","N","FA","Partial",13-MAY-23,"Y"
"48004360001",1183531,"TX","Wastewater","Iowa Park WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005008001",1183570,"TX","Wastewater","Arp WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005080001",1183629,"TX","Wastewater","Linden - Beach Creek WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005100001",1183648,"TX","Wastewater","Trinidad WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007027002",1183805,"TX","Wastewater","Airport WWTP #3","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007046001",1183864,"TX","Wastewater","Memorial Villages WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007098001",1183920,"TX","Wastewater","Fondren Road WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007506001",1184110,"TX","Wastewater","Charterwood WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007535001",1184129,"TX","Wastewater","Barwood WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007692001",1184218,"TX","Wastewater","Mission Bend MUD #2 CS - Chelford R","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007702001",1184224,"TX","Wastewater","Ranch Country WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48008045001",1184392,"TX","Wastewater","Salatrillo WWTP","","Public","N","","N","FA","Full",30-MAY-23,""
"48008062001",1184404,"TX","Wastewater","Flatonia WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001176002",441461,"TX","Decentralized Wastewater Treatment","Hidalgo County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48007081001",1183905,"TX","Wastewater","Tiki Island WWTP","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48007086001",1183909,"TX","Wastewater","Southbrook CS - Northgate WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007137001",1183951,"TX","Wastewater","Oak Ridge CS - Southern Montgomery","","Public","N","","N","FA","Partial",15-MAY-23,"Y"
"48007694001",1184220,"TX","Wastewater","Mount Houston Road WWTP","","Public","N","","N","FA","Partial",15-MAY-23,"Y"
"48008030001",1184376,"TX","Wastewater","Uvalde WWTP","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48009002001",1184466,"TX","Wastewater","Winters","","Public","N","","N","FA","Partial",01-MAR-23,""
"48009518001",1184519,"TX","Wastewater","Southside WWTP - Mount Pleasant","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000171001",1227749,"TX","Wastewater","Wellington WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001214001",1227772,"TX","Wastewater","TAFT STP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003009001",1227803,"TX","Wastewater","Troy WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48002014001",3509496,"TX","Wastewater","Hargill WWTP","","Public","N","","N","FA","Partial",05-MAY-23,"Y"
"48002069001",1183148,"TX","Wastewater","Tahoka WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003013001",1183178,"TX","Wastewater","Gatesville WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001127001",1182930,"TX","Wastewater","EAGLE PASS WWTP","","Public","N","","N","FA","Full",01-DEC-22,""
"48003029001",1183192,"TX","Wastewater","Valley Mills WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003060001",1183218,"TX","Wastewater","Abbott WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004111002",1183420,"TX","Wastewater","Ash Creek WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005010001",1183572,"TX","Wastewater","Lindale Northside WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005036001",1183593,"TX","Wastewater","Grand Saline WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48006066002",1183724,"TX","Wastewater","WEST STP  #4","","Public","N","","N","FA","Partial",03-MAY-23,""
"48007021003",1183795,"TX","Wastewater","Rosenberg WWTP #1a","","Public","N","","N","FA","Partial",09-MAY-23,"Y"
"48004129001",1227848,"TX","Wastewater","Lakeside WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001220001",3008982,"TX","Wastewater","Lynn's Bayou WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48071214001",3149060,"TX","Wastewater","Harris Co MUD #230 WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48003033008",2880944,"TX","Wastewater","Brushy Creek CS-Brush Creek Reg","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48001211003",2913205,"TX","Wastewater","Odem South WWTP","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48001203901",3036265,"TX","Stormwater","Corpus Christi Storm Sewer","","Public","N","","N","FA","None",03-MAY-23,"Y"
"48001389001",3512856,"TX","Wastewater","Hays Co WCID # 1","","Public","N","","N","FA","Partial",05-MAY-23,"Y"
"48000005001",1182793,"TX","Wastewater","Victoria Regional WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001008001",1182878,"TX","Wastewater","Del Rio - San Felipe WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001022001",1182890,"TX","Wastewater","Canutillo CS - North WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003066001",1183222,"TX","Wastewater","CALVERT STP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003114001",1183259,"TX","Wastewater","Streetman WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48003044001",1183209,"TX","Wastewater","Mexia WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004150001",1183457,"TX","Wastewater","Sadler WWTP","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48004277001",1183495,"TX","Wastewater","Pelican Bay","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48004354010",1183525,"TX","Wastewater","Squabble Creek WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005243001",1183665,"TX","Wastewater","Diana WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48006043002",1183706,"TX","Wastewater","Lumberton MUD WWTP # 2","","Public","N","","N","FA","Full",01-DEC-22,""
"48006176001",1183760,"TX","Wastewater","Issacson CS - El Campo WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007169001",1183977,"TX","Wastewater","Trade Center CS","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48007524001",1184121,"TX","Wastewater","Fallbrook UD WWTP","","Public","N","","N","FA","Partial",19-MAY-23,"Y"
"48003033015",3514796,"TX","Wastewater","Onion Creek WRP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48002020001",3516976,"TX","Wastewater","Western La Joya WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003260001",1183302,"TX","Wastewater","West Travis Co MUD #5","","Public","N","","N","FA","Partial",19-MAY-23,"Y"
"48005089001",1183639,"TX","Wastewater","Omaha WWTP","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48006070001",1183725,"TX","Wastewater","Pinewood Estates WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007016001",1183787,"TX","Wastewater","Beasley WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007039022",1183831,"TX","Wastewater","Northwest WWTP - Houston","","Public","N","","N","FA","Full",03-MAY-23,""
"48007039077",1183847,"TX","Wastewater","Clearwood MUD#142 CS - Blackhawk Re","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007145001",1183958,"TX","Wastewater","River Plantation WWTP","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48007171001",1183979,"TX","Wastewater","Brenwood WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007174001",1183981,"TX","Wastewater","Cinco Regional WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007803001",1184278,"TX","Wastewater","White Oak WWTP (Mont Co MUD #16)","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48007868001",1184318,"TX","Wastewater","Tara WWTP","","Public","N","","N","FA","Partial",22-MAY-23,"Y"
"48009039002",3534776,"TX","Wastewater","Blanco - South WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003087001",1183237,"TX","Wastewater","Gustine WWTP","","Public","N","","Y","FA","Partial",22-MAY-23,"Y"
"48004039001",1183358,"TX","Wastewater","Rowlett CS - Rowlett Creek WWTP","","Public","N","","N","FA","Partial",22-MAY-23,"Y"
"48004078001",1183388,"TX","Wastewater","Duck Creek CS - Paw Paw WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004253001",1183487,"TX","Wastewater","Seis Lago CS - Seis Lago WWTP","","Public","N","","N","FA","Partial",22-MAY-23,"Y"
"48005067001",1183616,"TX","Wastewater","Elkhart WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48006076001",1183730,"TX","Wastewater","CR 2251 CS - Lufkin WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007027001",1183804,"TX","Wastewater","Main WWTP #1","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48007039017",1183828,"TX","Wastewater","Homestead WWTP","","Public","N","","N","FA","Full",03-MAY-23,""
"48007200001",1183994,"TX","Wastewater","Lake Forest WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007220001",1184011,"TX","Wastewater","Lexington Settlement CS - Quail Val","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007645001",1184192,"TX","Wastewater","Ponderosa Forest CS - Ponderosa Cen","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48007696001",1184222,"TX","Wastewater","North Belt UD WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007774001",1184265,"TX","Wastewater","Windfern Forest CS - White Oak Regi","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48007822001",1184287,"TX","Wastewater","Roman Forest WWTP","","Public","N","","N","FA","Partial",19-MAY-23,"Y"
"48008015003",1184359,"TX","Wastewater","Leon Creek Water Recycling WWTP","","Public","N","","N","FA","Partial",18-MAY-23,"Y"
"48008042001",1184389,"TX","Wastewater","Stockdale WWTP","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48007651002",1184195,"TX","Wastewater","Dime Box WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007792001",1184273,"TX","Wastewater","Far Hills CS - Kingston Cove WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000017016",401860,"TX","Wastewater","McKinney Rough WWTP","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48001009500",3540957,"TX","Stormwater","El Paso Storm Sewer System","","Public","N","","N","FA","None",03-MAY-23,"Y"
"48001123002",3542396,"TX","Wastewater","San Juan Reuse Facilty","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48003281001",2883182,"TX","Wastewater","Liberty Hill WWTP","","Public","N","","N","FA","Partial",04-MAY-23,"Y"
"48000177001",2914531,"TX","Wastewater","Sanford WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48001127002",2992062,"TX","Wastewater","Kickapoo Reservation STP","","Public","N","","N","FA","Partial",13-MAY-23,"Y"
